Superfamily,Family,Genus,Species,Month,Year,Country,State,Municipality,Locality,Species-Locality,Latitude_Longitude,Range_Size_sq_km,BIO1,BIO12,SampleID,Sequence_Reads,SVL_mm,Primary_Habitat,Extraction,mean_NDVI,OTU_richness,Faith_PD,Endangerment,Brazil_Redlist,IUCN_Status,Publication,,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,lugubris,February,2014,Madagascar,,,35,164,18.92 S 48.51 E,118511.8068,20.44582973,2536.621771,J9.48,11229,35,Aquatic,DNeasy Powersoil,0.777929412,68,20.28583,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,argenteus,February,2014,Madagascar,,,35,160,18.92 S 48.51 E,29045.13714,20.44582973,2536.621771,J9.49,18454,27,Terrestrial,DNeasy Powersoil,0.777929412,116,24.77157,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Blommersia,blommersae,January,2014,Madagascar,,,37,177,18.93 S 48.42 E,20067.96479,19.29958764,1859.199053,J9.5,22380,21,Terrestrial,DNeasy Powersoil,0.794558824,68,20.37322,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,femoralis,January,2014,Madagascar,,,46,216,21.24 S 47.4 E,210920.094,18.29881992,1639.827971,J9.50,39422,37,Terrestrial,DNeasy Powersoil,0.819641176,157,36.09713,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Aglyptodactylus,madagascariensis,February,2014,Madagascar,,,36,166,18.93 S 48.41 E,124912.0434,19.29040122,1854.298282,J9.51,35802,41,Aquatic,DNeasy Powersoil,0.804252941,62,17.31867,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Aglyptodactylus,madagascariensis,February,2014,Madagascar,,,36,166,18.93 S 48.41 E,124912.0434,19.29040122,1854.298282,J9.52,27430,41,Aquatic,DNeasy Powersoil,0.804252941,42,15.23145,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Aglyptodactylus,madagascariensis,February,2014,Madagascar,,,36,166,18.93 S 48.41 E,124912.0434,19.29040122,1854.298282,J9.53,23914,41,Aquatic,DNeasy Powersoil,0.804252941,45,16.77016,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,femoralis,February,2014,Madagascar,,,36,174,18.93 S 48.41 E,210920.094,19.29040122,1854.298282,J9.54,35664,37,Terrestrial,DNeasy Powersoil,0.804252941,52,17.33538,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Gephyromantis,boulengeri,February,2014,Madagascar,,,36,169,18.93 S 48.41 E,30019.62801,19.29040122,1854.298282,J9.55,33956,30,Terrestrial,DNeasy Powersoil,0.804252941,27,12.46732,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Hyperoliidae,Heterixalus,punctatus,February,2014,Madagascar,,,36,172,18.93 S 48.41 E,46253.10211,19.29040122,1854.298282,J9.57,13123,24,Arboreal,DNeasy Powersoil,0.804252941,47,18.22287,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,madagascariensis,February,2014,Madagascar,,,36,168,18.93 S 48.41 E,94637.59165,19.29040122,1854.298282,J9.58,30416,65,Arboreal,DNeasy Powersoil,0.804252941,31,14.02846,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,madagascariensis,February,2014,Madagascar,,,36,168,18.93 S 48.41 E,94637.59165,19.29040122,1854.298282,J9.59,31335,65,Arboreal,DNeasy Powersoil,0.804252941,66,19.60616,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Blommersia,blommersae,January,2014,Madagascar,,,37,177,18.93 S 48.42 E,20067.96479,19.29958764,1859.199053,J9.6,21095,21,Terrestrial,DNeasy Powersoil,0.794558824,38,16.53022,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,madagascariensis,February,2014,Madagascar,,,36,168,18.93 S 48.41 E,94637.59165,19.29040122,1854.298282,J9.60,39745,65,Arboreal,DNeasy Powersoil,0.804252941,30,13.76422,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,madagascariensis,February,2014,Madagascar,,,36,168,18.93 S 48.41 E,94637.59165,19.29040122,1854.298282,J9.61,44366,65,Arboreal,DNeasy Powersoil,0.804252941,97,23.78092,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,madagascariensis,February,2014,Madagascar,,,36,168,18.93 S 48.41 E,94637.59165,19.29040122,1854.298282,J9.62,12899,65,Arboreal,DNeasy Powersoil,0.804252941,48,18.35379,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,femoralis,February,2014,Madagascar,,,35,163,18.92 S 48.51 E,210920.094,20.44582973,2536.621771,J9.63,22723,37,Terrestrial,DNeasy Powersoil,0.777929412,285,48.30663,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,femoralis,February,2014,Madagascar,,,35,163,18.92 S 48.51 E,210920.094,20.44582973,2536.621771,J9.64,10892,37,Terrestrial,DNeasy Powersoil,0.777929412,25,12.65724,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,femoralis,February,2014,Madagascar,,,35,163,18.92 S 48.51 E,210920.094,20.44582973,2536.621771,J9.65,37848,37,Terrestrial,DNeasy Powersoil,0.777929412,139,37.74738,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,lugubris,February,2014,Madagascar,,,35,164,18.92 S 48.51 E,118511.8068,20.44582973,2536.621771,J9.66,12098,35,Aquatic,DNeasy Powersoil,0.777929412,52,17.957,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,albilabris,February,2014,Madagascar,,,35,152,18.92 S 48.51 E,91942.28799,20.44582973,2536.621771,J9.67,42692,73,Arboreal,DNeasy Powersoil,0.777929412,35,14.20362,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,biporus,February,2014,Madagascar,,,35,162,18.92 S 48.51 E,100934.9098,20.44582973,2536.621771,J9.68,18398,27,Aquatic,DNeasy Powersoil,0.777929412,178,36.19737,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,biporus,February,2014,Madagascar,,,35,162,18.92 S 48.51 E,100934.9098,20.44582973,2536.621771,J9.69,13578,27,Aquatic,DNeasy Powersoil,0.777929412,60,19.1384,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Blommersia,blommersae,January,2014,Madagascar,,,37,177,18.93 S 48.42 E,20067.96479,19.29958764,1859.199053,J9.7,25645,21,Terrestrial,DNeasy Powersoil,0.794558824,55,16.86668,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,biporus,February,2014,Madagascar,,,35,162,18.92 S 48.51 E,100934.9098,20.44582973,2536.621771,J9.70,37851,27,Aquatic,DNeasy Powersoil,0.777929412,337,57.23085,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,biporus,February,2014,Madagascar,,,35,162,18.92 S 48.51 E,100934.9098,20.44582973,2536.621771,J9.71,24919,27,Aquatic,DNeasy Powersoil,0.777929412,276,46.50499,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,femoralis,February,2014,Madagascar,,,35,163,18.92 S 48.51 E,210920.094,20.44582973,2536.621771,J9.72,84505,37,Terrestrial,DNeasy Powersoil,0.777929412,104,27.10831,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Blommersia,grandisonae,February,2014,Madagascar,,,35,151,18.92 S 48.51 E,72286.53855,20.44582973,2536.621771,J9.74,8265,23,Terrestrial,DNeasy Powersoil,0.777929412,76,21.26981,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,melanopleura,February,2014,Madagascar,,,35,165,18.92 S 48.51 E,107503.2528,20.44582973,2536.621771,J9.75,11397,40,Terrestrial,DNeasy Powersoil,0.777929412,259,39.41063,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,biporus,February,2014,Madagascar,,,35,162,18.92 S 48.51 E,100934.9098,20.44582973,2536.621771,J9.76,16910,27,Aquatic,DNeasy Powersoil,0.777929412,212,42.38292,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,albilabris,February,2014,Madagascar,,,35,152,18.92 S 48.51 E,91942.28799,20.44582973,2536.621771,J9.77,21597,73,Arboreal,DNeasy Powersoil,0.777929412,102,25.3921,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,melanopleura,February,2014,Madagascar,,,35,165,18.92 S 48.51 E,107503.2528,20.44582973,2536.621771,J9.78,6693,40,Terrestrial,DNeasy Powersoil,0.777929412,111,26.46257,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,pyrrhus,February,2014,Madagascar,,,35,156,18.92 S 48.51 E,33026.74595,20.44582973,2536.621771,J9.79,11919,32,Arboreal,DNeasy Powersoil,0.777929412,141,28.64713,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,pyrrhus,February,2014,Madagascar,,,35,156,18.92 S 48.51 E,33026.74595,20.44582973,2536.621771,J9.80,7122,32,Arboreal,DNeasy Powersoil,0.777929412,43,13.90413,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,pyrrhus,February,2014,Madagascar,,,35,156,18.92 S 48.51 E,33026.74595,20.44582973,2536.621771,J9.81,37478,32,Arboreal,DNeasy Powersoil,0.777929412,265,39.55204,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,lugubris,November,2014,Madagascar,,,56,313,22.48 S 46.95 E,118511.8068,19.45122576,1234.805979,J9.83,17996,35,Aquatic,DNeasy Powersoil,0.735458824,80,21.05666,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,argenteus,February,2014,Madagascar,,,35,160,18.92 S 48.51 E,29045.13714,20.44582973,2536.621771,J9.84,9261,27,Terrestrial,DNeasy Powersoil,0.777929412,45,16.63277,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,luteus,February,2014,Madagascar,,,35,153,18.92 S 48.51 E,45975.58153,20.44582973,2536.621771,J9.85,4215,40,Arboreal,DNeasy Powersoil,0.777929412,50,15.82594,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,luteus,February,2014,Madagascar,,,35,153,18.92 S 48.51 E,45975.58153,20.44582973,2536.621771,J9.86,22128,40,Arboreal,DNeasy Powersoil,0.777929412,139,30.57885,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,marojezensis,February,2014,Madagascar,,,35,155,18.92 S 48.51 E,47772.18488,20.44582973,2536.621771,J9.87,24178,27,Arboreal,DNeasy Powersoil,0.777929412,47,17.74889,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Guibemantis,timidus,February,2014,Madagascar,,,35,159,18.92 S 48.51 E,26341.41168,20.44582973,2536.621771,J9.89,10959,55,Arboreal,DNeasy Powersoil,0.777929412,136,31.08274,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,biporus,January,2014,Madagascar,,,51,275,21.29 S 47.43 E,100934.9098,18.59211793,1723.404211,JI.70,17425,27,Aquatic,DNeasy Powersoil,0.823370582,231,44.93692,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,ebenaui,September,2013,Madagascar,,,23,65,15.26 S 49.5 E,53371.56866,22.6869774,2620.531376,Mantella.ebenaui.7.024.1267664,11562,21,Terrestrial,DNeasy Powersoil,0.840147053,78,24.90941,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,ebenaui,September,2013,Madagascar,,,23,65,15.26 S 49.5 E,53371.56866,22.6869774,2620.531376,Mantella.ebenaui.7.025.1267746,14929,21,Terrestrial,DNeasy Powersoil,0.840147053,84,22.81732,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,ebenaui,September,2013,Madagascar,,,23,65,15.26 S 49.5 E,53371.56866,22.6869774,2620.531376,Mantella.ebenaui.7.042.1267824,23719,21,Terrestrial,DNeasy Powersoil,0.840147053,115,27.16505,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,laevigata,September,2013,Madagascar,,,28,95,15.5 S 49.76 E,19008.76908,23.98589203,3213.32,Mantella.laevigata.8.018.1267814,10519,29,Terrestrial,DNeasy Powersoil,0.815070582,25,12.85075,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,laevigata,September,2013,Madagascar,,,28,95,15.5 S 49.76 E,19008.76908,23.98589203,3213.32,mantella.laevigata.8.019.1267768,10667,29,Terrestrial,DNeasy Powersoil,0.815070582,67,20.80741,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,laevigata,September,2013,Madagascar,,,27,86,15.5 S 49.76 E,19008.76908,23.97249401,3209.4224,Mantella.laevigata.8.047.1267774,9992,29,Terrestrial,DNeasy Powersoil,0.815070582,114,31.56514,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,laevigata,September,2013,Madagascar,,,27,86,15.5 S 49.76 E,19008.76908,23.97249401,3209.4224,Mantella.laevigata.8.048.1267653,17113,29,Terrestrial,DNeasy Powersoil,0.815070582,140,34.60181,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,laevigata,September,2013,Madagascar,,,27,86,15.5 S 49.76 E,19008.76908,23.97249401,3209.4224,Mantella.laevigata.8.049.1267646,13745,29,Terrestrial,DNeasy Powersoil,0.815070582,200,40.33931,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,26,84,15.44 S 49.84 E,98873.72236,23.91403498,3312.50195,Mantidactylus.aff.betsileanus.7.009.1267686,24015,28,Terrestrial,DNeasy Powersoil,0.751775,181,34.37255,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,26,84,15.44 S 49.84 E,98873.72236,23.91403498,3312.50195,Mantidactylus.aff.betsileanus.7.010.1267816,8725,28,Terrestrial,DNeasy Powersoil,0.751775,78,23.55503,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,26,84,15.44 S 49.84 E,98873.72236,23.91403498,3312.50195,Mantidactylus.aff.betsileanus.7.011.1267623,13817,28,Terrestrial,DNeasy Powersoil,0.751775,101,26.99444,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,26,84,15.44 S 49.84 E,98873.72236,23.91403498,3312.50195,Mantidactylus.aff.betsileanus.7.012.1267710,15376,28,Terrestrial,DNeasy Powersoil,0.751775,154,35.70279,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,betsileanus,September,2013,Madagascar,,,26,84,15.44 S 49.84 E,98873.72236,23.91403498,3312.50195,Mantidactylus.aff.betsileanus.7.013.1267708,26326,28,Terrestrial,DNeasy Powersoil,0.751775,100,28.44185,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
